judul,link,tanggal,deskripsi,teks
[PENIPUAN] AKUN WHATSAPP SEKDIS PENDIDIKAN KOTA MAKASSAR INGIN PINJAM UANG,https://turnbackhoax.id/2024/09/30/penipuan-akun-whatsapp-sekdis-pendidikan-kota-makassar-ingin-pinjam-uang/,30-Sep-24,Akun tersebut merupakan akun palsu. Pihak terkait telah melakukan klarifikasi perihal akun palsu yang beredar. KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN === SUMBER: WHATSAPP === NARASI:sulit[…],"Akun tersebut merupakan akun palsu. Pihak terkait telah melakukan klarifikasi perihal akun palsu yang beredar.KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN===SUMBER: WHATSAPP===NARASI:sulit untuk melakukan transaksiBeliau sedang di luar kota karena memang sekarang sedang libur (Narasi tidak ditampilkan sepenuhnya oleh sumber)===Disadur dari bugispos.com.PENJELASAN: Telah beredar akun WhatsApp yang mencatut nama Sekretaris Dinas Pendidikan Kota Makassar, Aminuddin Tarawe. Akun tersebut diketahui menggunakan nama serta foto Aminuddin, dan menghubungi sejumlah pihak dengan modus ingin meminjam uang.Melansir dari bugispos.com, pihak terkait yakni Aminuddin dengan tegas menyatakan jika akun WhatsApp dengan nomor 0852-5776-8249 bukan miliknya. Masyarakat diimbau waspada terthadap segala bentuk informasi yang mencatut nama pejabat publik setempat.Berdasar seluruh referensi, akun WhatsApp 0852-5776-8249 bukanlah milik Sekretaris Dinas Pendidikan Kota Makassar. Akun tersebut masuk ke dalam kategori imposter content atau konten tiruan.===REFERENSI:https://bugispos.com/2024/09/26/waspada-ki-nomor-akun-whatsapp-catut-foto-sekdis-pendidikan-kota-makassar-modus-pinjam-uang"
[SALAH] ARTIKEL LIPUTAN6.COM BERJUDUL “Benjamin Netanyahu Sebut: Negara Miskin Seperti Indonesia Hanya Bisa Demo”,https://turnbackhoax.id/2024/09/30/salah-artikel-liputan6-com-berjudul-benjamin-netanyahu-sebut-negara-miskin-seperti-indonesia-hanya-bisa-demo/,30-Sep-24,Judul telah disunting. Tidak ditemukan adanya artikel dari Liputan6.com dengan judul tersebut. KATEGORI: MANIPULATED CONTENT/ KONTEN YANG DIMANIPULASI === SUMBER: TIKTOKhttps://www.tiktok.com/@1q_223/photo/7417424056061791493 Arsip https://archive.fo/wip/cPLqH === NARASI:[…],"Judul telah disunting. Tidak ditemukan adanya artikel dari Liputan6.com dengan judul tersebut.KATEGORI: MANIPULATED CONTENT/ KONTEN YANG DIMANIPULASI===SUMBER: TIKTOKhttps://www.tiktok.com/@1q_223/photo/7417424056061791493Arsip https://archive.fo/wip/cPLqH===NARASI: “Benjamin Netanyahu Sebut: Negara Miskin Seperti Indonesia Hanya Bisa Demo”===PENJELASAN: Akun TikTok dengan nama Alibaba membagikan tangkapan layar artikel dari Liputan6.com berjudul “Benjamin Netanyahu Sebut: Negara Miskin Seperti Indonesia Hanya Bisa Demo”. Tangkapan layar tersebut dibagikan pada Kamis, 26 September 2024.Setelah dilakukan penelusuran lebih lanjut pada laman Liputan6.com, tidak ditemukan adanya artikel dengan judul seperti yang diunggah oleh akun TikTok Alibaba.Berdasar seluruh referensi, unggahan akun TikTok Alibaba terkait artikel Liputan6.com berjudul “Benjamin Netanyahu Sebut: Negara Miskin Seperti Indonesia Hanya Bisa Demo” tidak sesuai fakta, dan masuk ke dalam kategori manipulated content atau konten yang dimanipulasi.===REFERENSI:https://www.liputan6.com/search?q=Benjamin+Netanyahu+Sebut%3A+Negara+Miskin+Seperti+Indonesia+Hanya+Bisa+Demohttps://www.liputan6.com/search?order=relevance&channel_id=&from_date=22%2F05%2F2024&to_date=22%2F05%2F2024&type=all&q=benjamin+netanyahu[SALAH] Artikel CNBC Indonesia “Netanyahu Sebut : Indonesia Negara Miskin, Gila Agama Suka Ikut Campur Urusan Negara Lain”[SALAH] Gambar Artikel berjudul “Netanyahu sebut: Indonesia Negara Miskin, Gila Agama suka ikut Campur Urusan Agama Lain”"
[SALAH] ARTIKEL CNBC INDONESIA BERJUDUL “Presiden China Sebut : Dunia Teknologi Di Kuasai Israel”,https://turnbackhoax.id/2024/09/30/salah-artikel-cnbc-indonesia-berjudul-presiden-china-sebut-dunia-teknologi-di-kuasai-israel/,30-Sep-24,Judul telah disunting. Tidak ditemukan adanya artikel dari CNBC Indonesia dengan judul tersebut. KATEGORI: MANIPULATED CONTENT/ KONTEN YANG DIMANIPULASI === SUMBER:https://www.tiktok.com/@1q_223/photo/7417492178047356166 Arsip https://archive.fo/hqcqd === NARASI:[…],"Judul telah disunting. Tidak ditemukan adanya artikel dari CNBC Indonesia dengan judul tersebut.KATEGORI: MANIPULATED CONTENT/ KONTEN YANG DIMANIPULASI===SUMBER:https://www.tiktok.com/@1q_223/photo/7417492178047356166Arsip https://archive.fo/hqcqd===NARASI: “Presiden China Sebut : Dunia Teknologi Di Kuasai Israel”===PENJELASAN: Akun TikTok dengan nama Alibaba membagikan tangkapan layar artikel dari CNBC Indonesia berjudul “Presiden China Sebut : Dunia Teknologi Di Kuasai Israel”. Tangkapan layar tersebut dibagikan pada Kamis, 26 September 2024.Setelah dilakukan penelusuran lebih lanjut pada laman CNBC Indonesia, tidak ditemukan adanya artikel dengan judul seperti yang diunggah oleh akun TikTok Alibaba.Berdasar seluruh referensi, unggahan akun TikTok Alibaba terkait artikel CNBC Indonesia berjudul “Presiden China Sebut : Dunia Teknologi Di Kuasai Israel” tidak sesuai fakta, dan masuk ke dalam kategori manipulated content atau konten yang dimanipulasi.===REFERENSI:https://www.cnbcindonesia.com/search?query=Presiden+China+Sebut+%3A+Dunia+Teknologi+Di+Kuasai+Israel"
[PENIPUAN] GIVEAWAY RP75 JUTA OLEH OJK,https://turnbackhoax.id/2024/09/30/penipuan-giveaway-rp75-juta-oleh-ojk/,30-Sep-24,Informasi tersebut tidak benar. Pihak OJK telah melakukan klarifikasi melalui akun Instagram OJK. KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN === SUMBER: WHATSAPP === NARASI:Okey bosque dikarenakan[…],"Informasi tersebut tidak benar. Pihak OJK telah melakukan klarifikasi melalui akun Instagram OJK.KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN===SUMBER: WHATSAPP===NARASI:Okey bosque dikarenakan anda mendapatkan hadiah GIVE AWAY SEBESAR RP 75.000.000 PIHAK BANK INDONESIA DAN OTORITAS JASA KEUANGAN (OJK) memungut biaya sebesar Rp 2.950.000 saja kepada pihak pemenang bosque tidak melalui rekening bosque setelah bosque mengirimkan DANA OJK INI DANA ANDA AKAN BISA DIKIRIM. JIKA BOSQUE MASIH BINGUNG ATAU RAGU DANA (OJK) INI BUAT APA. JADI DISINI SAYA JELASKAN YA BOSQUE DANA INI UNTUK PENGESAHAN SURAT IZIN PENCAIRAN DANA YA BOSQUE OLEH PIHAK BANK DIKARENAKAN GIVE AWAY KITA INI BUKAN SEMBARANGAN MENGIRIM DANA KEORANG ORANG JADI KITA HARUS IZIN DULU KEPADA PIHAK BANK INDONESIA DAN OTORITAS DAN OTORITAS JASA KEUANGAN (OJK) OKE BOSQUE SAYA HARAP BOSQUE SAMPAI DISINI SUDAH MENGERTIYA. TERIMA KASIH BOSQUE..===Disadur dari Instagram OJK.PENJELASAN: Beredar narasi yang menyebut jika Otoritas Jasa Keungan (OJK) akan membagikan hadiah senilai Rp 75 juta. Disebutkan pula bahwa calon pemenang harus membayar sejumlah uang, sebagai bentuk persayaratan untuk memenangkan giveaway tersebut.Namun setelah ditelusuri lebih lanjut, informasi tersebut tidak sesuai fakta. Melansir dari Instagram OJK, ditegaskan jika informasi tersebut merupakan modus penipuan yang mencatut nama OJK.Berdasar seluruh referensi, informasi OJK bagi-bagi undian senilai Rp75 juta adalah palsu dan masuk ke dalam kategori imposter content atau konten tiruan.===REFERENSI:https://www.instagram.com/ojkindonesia/p/DAS1QZ5vnsP"
[SALAH] ARTIKEL CNBC INDONESIA BERJUDUL “Benjamin Netanyahu Sebut : Kami Lah Penguasa Dunia Sesungguh Nya”,https://turnbackhoax.id/2024/09/30/salah-artikel-cnbc-indonesia-berjudul-benjamin-netanyahu-sebut-kami-lah-penguasa-dunia-sesungguh-nya/,30-Sep-24,Judul telah disunting. Tidak ditemukan adanya artikel dari CNBC Indonesia dengan judul tersebut. KATEGORI: MANIPULATED CONTENT/ KONTEN YANG DIMANIPULASI === SUMBER: TIKTOKhttps://www.tiktok.com/@1q_223/photo/7418949008875572486 Arsip https://archive.fo/6APZ6 ===[…],"Judul telah disunting. Tidak ditemukan adanya artikel dari CNBC Indonesia dengan judul tersebut.KATEGORI: MANIPULATED CONTENT/ KONTEN YANG DIMANIPULASI===SUMBER: TIKTOKhttps://www.tiktok.com/@1q_223/photo/7418949008875572486Arsip https://archive.fo/6APZ6===NARASI:“Benjamin Netanyahu Sebut : Kami Lah Penguasa Dunia Sesungguh Nya”===PENJELASAN: Akun TikTok dengan nama Alibaba membagikan tangkapan layar artikel dari CNBC Indonesia berjudul “Benjamin Netanyahu Sebut : Kami Lah Penguasa Dunia Sesungguh Nya”. Tangkapan layar tersebut dibagikan pada Kamis, 26 September 2024.Setelah dilakukan penelusuran lebih lanjut pada laman CNBC Indonesia, tidak ditemukan adanya artikel dengan judul seperti yang diunggah oleh akun TikTok Alibaba.Berdasar seluruh referensi, unggahan akun TikTok Alibaba terkait artikel CNBC Indonesia berjudul “Benjamin Netanyahu Sebut : Kami Lah Penguasa Dunia Sesungguh Nya” tidak sesuai fakta, dan masuk ke dalam kategori manipulated content atau konten yang dimanipulasi.===REFERENSI:https://www.cnbcindonesia.com/search?query=Benjamin+Netanyahu+Sebut+%3A+Kami+Lah+Penguasa+Dunia+Sesungguh+Nya"
[PENIPUAN] KEMENKES BERI DANA BANTUAN PEKERJA MIGRAN SENILAI RP175 JUTA,https://turnbackhoax.id/2024/09/30/penipuan-kemenkes-beri-dana-bantuan-pekerja-migran-senilai-rp175-juta/,30-Sep-24,"Kemenkes telah menyatakan jika informasi tersebut palsu. KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN === SUMBER: FACEBOOKhttps://www.facebook.com/permalink.php?story_fbid=pfbid02hvZcQZ2Pu9bamhAogPcAgjSga22tbx4PAaYVTbjbyDem7Vsa5xbDSjQL8Gx5b8hyl&id=61565466058880 Arsip https://ghostarchive.org/archive/HGquJ === NARASI:Assalamu Alaikum Wr Wb, Sehubungan Dangan Adanya[…]","Kemenkes telah menyatakan jika informasi tersebut palsu.KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN===SUMBER: FACEBOOKhttps://www.facebook.com/permalink.php?story_fbid=pfbid02hvZcQZ2Pu9bamhAogPcAgjSga22tbx4PAaYVTbjbyDem7Vsa5xbDSjQL8Gx5b8hyl&id=61565466058880Arsip https://ghostarchive.org/archive/HGquJ===NARASI:Assalamu Alaikum Wr Wb, Sehubungan Dangan Adanya Keluhan Kami Terima Dari TKI/TKW Di Luar Negeri Bahwa Mereka Banyak Gagal Di Negeri Tetangga, Kami Dari “BP2MI” Memberikan Dana Bantuan Khususnya Seluruh Warga Negara INDONESIA Yang Bekerja Di Luar Negeri Tanpa Terkecuali.Bagi Yang Belum Menerima Dana Bantuan Sosial, Diwajibkan Untuk Menghubungi Kami Secepatnya Supaya Segera Kami Cairkan.Dana Bantuan Sosial Resmi Diberikan Kepada Seluruh TKI Sebesar Rp.175.000.000,00 Setiap Orang, Dari Kementerian Kesehatan Republik INDONESIA.Untuk Info Penerimaan Dana Bantuan Sosial Hubungi Layanan Kami. Untuk Melaporkan Identitas Lengkapnya Sebagai TKI Yang Bekerja Di Luar Negeri. MessengerSemoga Dana Bantuan Kami Berikan Bisa Menjadi Berkah, Dan Bisa Di Jadikan Sebagai Modal Usaha. Semoga Berkah & Bermanfaat===Disadur dari Instagram Kemenkes.PENJELASAN: Beredar informasi seputar dana bantuan untuk para pekerja migran yang diberikan oleh Kementerian Kesehatan senilai Rp175 juta. Narasi tersebut diunggah oleh akun Facebook BNP 2 TKI pada Senin, 16 September 2024.Namun setelah ditelusuri lebih lanjut, informasi tersebut tidak benar adanya. Melansir dari akun Instagram Kementerian Kesehatan, dengan tegas dinyatakan jika informasi yang beredar adalah palsu atau hoaks. Kemenkes turut mengimbau masyarakat untuk waspada terhadap segala bentuk informasi yang mencatut pihaknya.Sebagai tambahan informasi, hoaks terkait dana bantuan untuk pekerja migran juga pernah beredar dan mencatut nama Badan Pelindungan Pekerja Migran Indonesia.Berdasar seluruh referensi, unggahan terkait dana bantuan untuk pekerja migran dari Kemenkes masuk ke dalam kategori imposter content atau konten tiruan.===REFERENSI:https://www.instagram.com/p/C_7dGiZBcdMhttps://www.instagram.com/p/C9kNRvzh_lv"
[PENIPUAN] LOWONGAN KERJA BANK BRI SEPTEMBER 2024,https://turnbackhoax.id/2024/09/30/penipuan-lowongan-kerja-bank-bri-september-2024/,30-Sep-24,"Informasi tersebut tidak benar. BRI menyatakan bahwa segala bentuk informasi termasuk lowongan kerja, hanya dilakukan melalui situs resmi yakni https://e-recruitment.bri.co.id dan/atau e-mail dengan domain resmi[…]","Informasi tersebut tidak benar. BRI menyatakan bahwa segala bentuk informasi termasuk lowongan kerja, hanya dilakukan melalui situs resmi yakni https://e-recruitment.bri.co.id dan/atau e-mail dengan domain resmi PT Bank Rakyat Indonesia (Persero) Tbk (example@corp.bri.co.id atau example@bri.co.id).KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN===SUMBER: FACEBOOKhttps://www.facebook.com/permalink.php?story_fbid=pfbid02LfoHsbwJd4oh6msHYmWUYK44XMS2zgeimUFvKzvS1j8sRB4vwScyXkypCpZnBFHVl&id=61565571247461Arsiphttps://archive.ph/u6MEjhttps://archive.ph/PwN0c===NARASI:PT.BANK RAKYAT INDONESIA Persero Membuka Lowongan Kerja Baru & Mengundang Para Tenaga KerjaPenempatan Sesuai Domisili/Daerah kalianUntuk Bergabung & Menempati Posisi Sebagai Berikut:POSISI SEBAGAI BERIKUT1.Junior Associate Mantri2.Relationship Manager (RM) Dana dan Transaksi3.BRILiaN Relationship Manager Program (BRMP) for RM Small and Medium Business4.BRILiaN Future Leader Program (BFLP) BRI Group Batch 11- General Management Trainee5.BRILiaN Future Leader Program (BFLP) BRI Group Batch 11- IT Management TraineeFASILITAS:===Disadur dari Tirto.id.PENJELASAN: Beredar sebuah informasi lowongan kerja yang mencatut nama Bank BRI. Informasi tersebut diunggah oleh akun Facebook BUMN GRUP pada Jumat, 13 September 2024.Setelah ditelusuri lebih lanjut, informasi tersebut diketahui tidak benar adanya. Melansir dari Tirto.id, disebutkan bahwa informasi resmi seputar lowongan kerja Bank BRI hanya disebarkan melalui situs https://e-recruitment.bri.co.id dan/atau e-mail dengan domain resmi PT Bank Rakyat Indonesia (Persero) Tbk (example@corp.bri.co.id atau example@bri.co.id).Berdasar seluruh referensi, informasi seputar lowongan kerja yang dibuka oleh Bank BRI adalah tidak benar dan masuk ke dalam kategori imposter content atau konten tiruan.===REFERENSI:https://tirto.id/hoaks-lowongan-pekerjaan-mengatasnamakan-bri-g3Pu"
[PENIPUAN] PENDIRI ALFAMART BAGIKAN HADIAH UANG RP15 JUTA MELALUI TIKTOK,https://turnbackhoax.id/2024/09/30/penipuan-pendiri-alfamart-bagikan-hadiah-uang-rp15-juta-melalui-tiktok/,30-Sep-24,Informasi tersebut palsu. Hal ini telah diklarifikasi oleh pihak terkait melalui akun Instagram Alfamart. KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN === SUMBER: TIKTOKhttps://www.tiktok.com/@djoko.susanto01/video/7415701564079312134 Arsip https://ghostarchive.org/archive/KGdNy ===[…],"Informasi tersebut palsu. Hal ini telah diklarifikasi oleh pihak terkait melalui akun Instagram Alfamart.KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN===SUMBER: TIKTOKhttps://www.tiktok.com/@djoko.susanto01/video/7415701564079312134Arsip https://ghostarchive.org/archive/KGdNy===NARASI:Amanah untukmu berbagi bagi yang jujur membutuhkanDalam mengucap syukur atas Bos Alfamart===Disadur dari Instagram Alfamart.PENJELASAN: Beredar melalui TikTok unggahan yang mencatut nama Pendiri Alfamart, Djoko Susanto. Dalam video yang beredar disebutkan bahwa Djoko akan membagikan sejumlah uang Rp15 juta, dengan syarat menyalin tautan dan membagikan video tersebut sebanyak 30 kali.Namun setelah dilakukan penelusuran lebih lanjut, informasi tersebut diketahui palsu. Melansir dari akun Instagram resmi Alfamart, ditegaskan jika informasi yang mencatut nama pendiri Alfamart tersebut tidak benar. Masyarakat diimbau waspada terhadap segala bentuk informasi yang mencatut nama Alfamart dan pendirinya.Berdasar seluruh referensi, unggahan perihal pendiri Alfamart bagi-bagi undian berhadiah adalah palsu dan masuk ke dalam kategori imposter content atau konten tiruan.===REFERENSI:https://www.instagram.com/p/C__BfeQSvhthttps://www.kompas.com/cekfakta/read/2024/09/18/142200082/-hoaks-pendiri-alfamart-bagikan-uang-rp-15-juta-di-tiktok"
[PENIPUAN] AKUN WHATSAPP SEKDA BOGOR INGIN BERI BANTUAN PEMBANGUNAN MASJID,https://turnbackhoax.id/2024/09/30/penipuan-akun-whatsapp-sekda-bogor-ingin-beri-bantuan-pembangunan-masjid/,30-Sep-24,Akun tersebut palsu. Pemkab Bogor telah melakukan klarifikasi perihal akun yang beredar melalui media sosial Instagram. KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN === SUMBER: WHATSAPP ===[…],"Akun tersebut palsu. Pemkab Bogor telah melakukan klarifikasi perihal akun yang beredar melalui media sosial Instagram.KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN===SUMBER: WHATSAPP===NARASI:A: Saya Bapak Suryanto Putra Selaku Sekretaris Daerah Kabupaten Bogor PakB: Iya pak ada yang bisa saya bantuA: Maksud Dan Tujuan Saya Menghubungi Bapak Hanya Ingin Berdonasi Untuk Pembangunan Masjid RisB: Iya boleh bapakA: Alhamdulilah Pak Semoga Bermanfaat Dan Menjadi Amal Jariyah Kita Semua NyaUntuk Proposan Dan Nomor Rekening Lembaga Nya Apakah Sudah Ada PakB: Ada pak,maaf boleh saya tau bapak dapat info dari mana yaA: Dari Kantor Kesra PakB: Baik bapak nanti saya bantu infokan nomer rekening dan proposalnya yaA: Baik PakUntuk Proposal Nya Apakah Sudah Di Buatkan Dalam Bentuk PDF File Pak===Disadur dari Instagram Pemkab Bogor.PENJELASAN: Beredar akun WhatsApp yang mencatut nama PJ Sekretaris Daerah Kota Bogor, Suryanto Putra dengan nomor 0889-8940-4003. Akun tersebut diketahui menggunakan nama serta foto Suryanto, dan mengaku ingin memberikan sumbangan ke salah satu masjid di Kota Bogor.Setelah ditelusuri, akun tersebut diketahui bukan milik Suryanto. Melansir dari akun Instagram Pemkab Bogor @kabupaten.bogor, ditegaskan jika akun yang beredar merupakan akun palsu.Berdasar seluruh referensi, akun WhatsApp dengan nomor 0889-8940-4003 bukanlah milik PJ Sekda Bogor, Suryanto. Akun tersebut masuk ke dalam kategori imposter content atau konten tiruan.===REFERENSI:https://www.instagram.com/p/C_1w1kPzBeG"
[PENIPUAN] LOWONGAN KERJA PT PERTAMINA SEPTEMBER 2024,https://turnbackhoax.id/2024/09/30/penipuan-lowongan-kerja-pt-pertamina-september-2024/,30-Sep-24,"Informasi lowongan tersebut palsu, dan telah diklarifikasi oleh pihak PT Pertamina. KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN === SUMBER: FACEBOOKhttps://web.facebook.com/61564989780172/posts/122111266328499659/?mibextid=oFDknk&rdid=vy1YinxkDflYG2FW&_rdc=1&_rdr Arsip https://ghostarchive.org/archive/tEolv === NARASI:PT Pertamina ([…]","Informasi lowongan tersebut palsu, dan telah diklarifikasi oleh pihak PT Pertamina.KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN===SUMBER: FACEBOOKhttps://web.facebook.com/61564989780172/posts/122111266328499659/?mibextid=oFDknk&rdid=vy1YinxkDflYG2FW&_rdc=1&_rdrArsip https://ghostarchive.org/archive/tEolv===NARASI:PT Pertamina ( Persero ) melalui program rekrutmennya saat ini membuka lowongan kerja terbaru untuk mencari calon – calon tenaga kerja yang siap diterjunkan ke setiap lini atau divisi kerja dalam perusahaan yang sedang membutuhkannya saat ini.Persyaratan Umum :Warga Negara IndonesiaPria WanitaLulusan SMP-SMA-SEDERAJAT D3 S1 S2Sehat Jasmani RohaniBisa bekerja dengan TIMKELOMPOKFasilitas :Gaji Pokok Rp. 7.500.000,-bulan (tergantung posisi)Lembur Sesuai depnakerUang Makan & Transportasi.Jamsostek Asuransi KesehatanWarga Negara Indonesia yang bertakwa kepada Tuhan Yang Maha Esa, setia, dan taat kepada Pancasila.Cara Pendaftaran :https://lowongankerjaindonesiav2.my.id/pertaminav6/joinnow/===Disadur dari Kompas.com.PENJELASAN: Beredar narasi seputar lowongan kerja oleh PT Pertamina periode September 2024. Informasi tersebut diunggah oleh akun Facebook LOKER UNTUK ANDA pada Senin, 9 September 2024.Namun setelah ditelusuri lebih lanjut, pihak PT Pertamina diketahui telah menyatakan jika informasi lowongan tersebut hoaks. Melansir dari kompas.com, Corporate Secretary PT Pertamina, Patra Niaga Heppy Wulansari menyebut jika pihaknya tidak membuka lowongan kerja seperti halnya yang tengah beredar.“Hoaks, rekrutmen Pertamina bisa dicek di website pertamina www.pertamina.com,” jelas Heppy kepada kompas.com.Heppy menambahkan bahwa masyarakat dapat menghubungi Pertamina Call Center 135 apabila menemukan informasi yang meragukan, termasuk seputar lowongan kerja.Berdasar seluruh referensi, informasi lowongan kerja PT Pertamina yang diunggah oleh LOKER UNTUK ANDA tersebut adalah hoaks dan masuk ke dalam kategori imposter content atau konten tiruan.===REFERENSI:https://www.kompas.com/cekfakta/read/2024/09/12/142800382/hoaks-lowongan-kerja-pertamina-pada-awal-september-2024?page=all#page2"
